pair_id,researcher_id,researcher_name,researcher_domain,researcher_keywords,researcher_source,grant_id,grant_title,grant_abstract,grant_funder,grant_amount_gbp,grant_domain,grant_source,overlap_score,label
PAIR_0239,0060F773-2DEB-4A82-80A5-0B4B1AF6A6CD,Adam Eyre-Walker,Climate & Environment,"climate, carbon, greenhouse, sustainability, renewable, net zero",https://gtr.ukri.org/person/0060F773-2DEB-4A82-80A5-0B4B1AF6A6CD,AA851386-D0EA-423B-BA20-00BE3BE7E399,Molecularly aware robotics for surgery (MARS),"Summary
The proposed project is aimed at the development of a semi-autonomous surgical robotics platform for the removal of tumours with unprecedented accuracy. Currently, when surgeons remove tumours, they use information collected before the surgery (ultrasound, X-ray) to locate the tumour and assess its actual extension based on what they see or feel with their fingertips. Unfortunately, it is ",Research Grant,0,Biomedical & Health,https://gtr.ukri.org/projects?ref=AA851386-D0EA-423B-BA20-00BE3BE7E399,0.0,Bad Fit
PAIR_0008,015782DF-483F-4813-AA42-AEEC01AF732A,Ilik Saccheri,Social Sciences,"social, inequality, education, poverty, policy, community",https://gtr.ukri.org/person/015782DF-483F-4813-AA42-AEEC01AF732A,ABE24E15-98C8-4EEC-8C01-0138FDC213C7,Listen to us! The psychosocial impact of COVID-19 on adolescents - A mixed-methods study,"The continued impact of COVID-19 on adolescent mental health, educational attainment and future prospects is of great concern. The aim of our proposed study is to capture the experiences of adolescents as the pandemic unfolds and longer-term societal and economic consequences emerge. Adolescents may be of particular risk for adverse effects due to COVID-19 as this is a period of increased risk for",Research Grant,0,Social Sciences,https://gtr.ukri.org/projects?ref=ABE24E15-98C8-4EEC-8C01-0138FDC213C7,0.3529,Good Fit
PAIR_0013,008014C3-24AB-4258-B493-9A4B3CC93A69,Jeffrey Hammond,Artificial Intelligence,"machine learning, deep learning, neural, artificial intelligence, computer vision, natural language",https://gtr.ukri.org/person/008014C3-24AB-4258-B493-9A4B3CC93A69,B322A237-8D39-42A1-B698-0143E645A1B9,"&quot;Deportation, regardless of justice: An examination of the experiences and effects of the 'deport first, appeal later' policy on foreign national pris","Criminological research into borders, the mass movement of people and, perhaps more importantly, the associated (perceived) necessity to control migrant populations has become a burgeoning and essential field of study. In an ever more global society where people are increasingly mobile and able to cross borders, it is unsurprising that there has become a perceived need for control of migrant popul",Studentship,0,Social Sciences,https://gtr.ukri.org/projects?ref=B322A237-8D39-42A1-B698-0143E645A1B9,0.0714,Good Fit
PAIR_0201,01222E1F-13BA-40DE-A5AB-251A80992C3C,Edward Codling,Cybersecurity & Computing,"cybersecurity, security, encryption, network, privacy, blockchain",https://gtr.ukri.org/person/01222E1F-13BA-40DE-A5AB-251A80992C3C,C3F99E9A-9BBA-43F4-8C0E-0125805DC417,"Empire against Melancholy: Healing the Body Politic in Britain, c. 1558-1630","My research explores the idea of the diseased body politic in the context of colonisation in early seventeenth-century Britain. I will challenge the current understanding of early modern empire by arguing that idleness as a pathological sign of melancholy played a central role in the expansionist discourse. Accordingly, I propose that the allegory of the organic body and the state was conceived mu",Studentship,0,Biomedical & Health,https://gtr.ukri.org/projects?ref=C3F99E9A-9BBA-43F4-8C0E-0125805DC417,0.0,Bad Fit
PAIR_0176,00CBBEF2-B62B-4720-B01C-CB8B2294324E,Sophia Ananiadou,Data Science & Statistics,"data science, statistical, big data, analytics, regression, bayesian",https://gtr.ukri.org/person/00CBBEF2-B62B-4720-B01C-CB8B2294324E,BCC5E25C-186A-41BC-A428-0000EBA9072C,Improving the control of liver fluke infection in cattle in the UK,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Research Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=BCC5E25C-186A-41BC-A428-0000EBA9072C,0.0,Average Fit
PAIR_0170,00D084A2-59CF-46B8-9085-AB3881AF13A1,Gino Poulin,Social Sciences,"social, inequality, education, poverty, policy, community",https://gtr.ukri.org/person/00D084A2-59CF-46B8-9085-AB3881AF13A1,C5199A27-F1B0-4F0B-A238-01A93D081375,Cyber Local Meet The Buyer,"UMi and Innovation SuperNetwork (ISN) in partnership with CyberNorth, is excited to announce the upcoming Cyber Local Supplier Village at Venturefest North East 2025. This addition to the established event will connect the North East's thriving cyber security sector with businesses and decision makers from across the North East, offering a unique opportunity for businesses to showcase their Cyber ",Collaborative R&D,0,Cybersecurity & Computing,https://gtr.ukri.org/projects?ref=C5199A27-F1B0-4F0B-A238-01A93D081375,0.0,Average Fit
PAIR_0243,0114B0BD-9EB7-4D48-9BD6-3FED2BC45FDD,Chittur Srinivasan,Social Sciences,"social, inequality, education, poverty, policy, community",https://gtr.ukri.org/person/0114B0BD-9EB7-4D48-9BD6-3FED2BC45FDD,C10D98F1-F9B3-4BB9-8390-01DBEC2E1D43,Rapid-Transfer Dynamic Nuclear Polarization,"Nuclear magnetic resonance (NMR) is a powerful method that probes the structure and dynamics of small and large molecules. NMR is also at the heart of magnetic resonance imaging (MRI). In both cases the signal arises from nuclear spins, which can be pictured as tiny magnets. These nuclear magnets can be aligned in an external magnetic field, but because they are so weak, the net alignment in a typ",Fellowship,0,Biomedical & Health,https://gtr.ukri.org/projects?ref=C10D98F1-F9B3-4BB9-8390-01DBEC2E1D43,0.0,Bad Fit
PAIR_0296,00DD045C-4D5B-4C92-9996-2E487F5AFD95,David Littlewood,Cybersecurity & Computing,"cybersecurity, security, encryption, network, privacy, blockchain",https://gtr.ukri.org/person/00DD045C-4D5B-4C92-9996-2E487F5AFD95,9B630DA3-3B77-4839-95AB-01CCCD6A3439,University College London &amp; Oleeo plc,"To use Data Science and Machine Learning techniques to develop intelligent models to support recruitment process, particularly in identifying the best candidate applications for a given role or the best role for a given candidate.",Knowledge Transfer Partnership,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=9B630DA3-3B77-4839-95AB-01CCCD6A3439,0.0,Bad Fit
PAIR_0089,002398B2-6E97-4D5A-BD3B-D195463D7AE2,Nicola Festuccia,Artificial Intelligence,"machine learning, deep learning, neural, artificial intelligence, computer vision, natural language",https://gtr.ukri.org/person/002398B2-6E97-4D5A-BD3B-D195463D7AE2,BD94EFCE-6B29-4EBB-95CE-01C8BEF59E6A,Continuous-flow Synthesis of Functional Polymeric Materials,"In recent years, the field of continuous flow chemistry has become a powerful technique for multi-step synthesis of a wide range of organic compounds. It can provide a faster, cleaner and cheaper means of organic synthesis, while complex, multi-step syntheses can be conducted in series with relatively high yields through the rapid progression of intermediates. At present, most industrial scale pol",Studentship,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=BD94EFCE-6B29-4EBB-95CE-01C8BEF59E6A,0.0714,Good Fit
PAIR_0070,00CBBEF2-B62B-4720-B01C-CB8B2294324E,Sophia Ananiadou,Data Science & Statistics,"data science, statistical, big data, analytics, regression, bayesian",https://gtr.ukri.org/person/00CBBEF2-B62B-4720-B01C-CB8B2294324E,AD3AD9B4-2705-4A8E-90FF-00F8EF7A7324,Environmental Surveillance of Coronavirus in Malawi,"With early and prolonged gastrointestinal shedding of SARS-CoV-2 during and after infection
regardless of presentation of symptoms, environmental surveillance provides a promising
monitoring tool for estimating circulating COVID-19 in a community, in the absence of clinical
testing. However, current methods of concentrating virus from wastewater (ultrafiltration, PEG
precipitation, and electronega",Studentship,0,Biomedical & Health,https://gtr.ukri.org/projects?ref=AD3AD9B4-2705-4A8E-90FF-00F8EF7A7324,0.0714,Good Fit
PAIR_0244,0066B5FC-8A64-4FF0-9F26-19CCCAEFA2A6,Mark Saunders,Biology & Life Sciences,"biology, genetics, cell, molecular, microbiology, neuroscience",https://gtr.ukri.org/person/0066B5FC-8A64-4FF0-9F26-19CCCAEFA2A6,BBA44037-4849-4E33-AE27-00427902DFA8,''The Regions of Poetic Thought': A critical edition of the Selected Literary Criticism of Sara Coleridge',"Between 1830 and 1850 women readers and writers made up the larger part of the literary world, and a woman literary critic, selecting and shaping the literary audience, was an important voice. ''The Regions of Poetic Thought': Selected Literary Criticism of Sara Coleridge' enables us to hear one such voice. \n\nShe emerges as a critic of rare intelligence and theoretical reach as well as a lively ",Research Grant,0,Social Sciences,https://gtr.ukri.org/projects?ref=BBA44037-4849-4E33-AE27-00427902DFA8,0.0,Bad Fit
PAIR_0171,001743F2-D7F0-4DC0-912A-ACB441351939,Laura Conforti,Biology & Life Sciences,"biology, genetics, cell, molecular, microbiology, neuroscience",https://gtr.ukri.org/person/001743F2-D7F0-4DC0-912A-ACB441351939,D2EF4418-2DB6-4A2E-9F68-014A76451B33,High Performance Road Lane Inspection for Safer Cycling,"The target product is an imaging system delivering low-cost, automated inspection of cycleways, footways and the near kerb lanes on cycling permissible roads (515,600 lane-miles in the UK). It will support prioritizing road maintenance towards safer cycling. One unique capability is the identification of potholes that become hidden by rain ponding. Whereas these may damage a vehicle wheel they can",Collaborative R&D,0,Biomedical & Health,https://gtr.ukri.org/projects?ref=D2EF4418-2DB6-4A2E-9F68-014A76451B33,0.0,Average Fit
PAIR_0158,06958A48-8D6D-4E9C-B204-570E76AB3CAA,Pat Doyle,Cybersecurity & Computing,"cybersecurity, security, encryption, network, privacy, blockchain",https://gtr.ukri.org/person/06958A48-8D6D-4E9C-B204-570E76AB3CAA,BC81F57D-7DED-4607-922B-0103955DB7C7,Quiet Aerofoils of the Next Generation,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Research Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=BC81F57D-7DED-4607-922B-0103955DB7C7,0.0,Average Fit
PAIR_0186,002C2C0C-07F0-4DBF-BAEC-C97B047EF4AE,Holly Blake,Climate & Environment,"climate, carbon, greenhouse, sustainability, renewable, net zero",https://gtr.ukri.org/person/002C2C0C-07F0-4DBF-BAEC-C97B047EF4AE,03E282E3-DFF0-4794-ADE0-00B1A7BA0ED8,Wittos - Mobile Internet Analytics &amp; Predictive Content Over WiFi,"The increasing availability and uptake of smart mobile devices offering broadband
connectivity has raised demand for a smarter in-store experience, specifically a means for
bricks and mortar retailers to connect to and engage with their customers. Whilst analytics of
traditional Internet user behaviour has matured, and a myriad of solutions offering insight and
engagement have evolved, no comparab",GRD Proof of Concept,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=03E282E3-DFF0-4794-ADE0-00B1A7BA0ED8,0.0,Average Fit
PAIR_0266,014B5D50-1B76-4A7B-8435-A653096C475F,Giuseppe Battaglia,Cybersecurity & Computing,"cybersecurity, security, encryption, network, privacy, blockchain",https://gtr.ukri.org/person/014B5D50-1B76-4A7B-8435-A653096C475F,B1DC0121-F76E-4643-BF9E-0080812885A4,Intelligent engineering of multicomponent drug crystals,"Only one in five thousand drug molecules that are developed, reaches the market. One of the main factors for this low statistic is the fact that these drugs cannot be formulated in a way that can be easily dissolved and made readily available in the body to have the therapeutic effect required. For decades, researchers in academia and industry have been trying to improve this physical property of ",Research Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=B1DC0121-F76E-4643-BF9E-0080812885A4,0.0,Bad Fit
PAIR_0134,00D084A2-59CF-46B8-9085-AB3881AF13A1,Gino Poulin,Social Sciences,"social, inequality, education, poverty, policy, community",https://gtr.ukri.org/person/00D084A2-59CF-46B8-9085-AB3881AF13A1,B20F339C-09A1-4C63-9FD1-012058FCCB9B,Whole genome SNP panels for genotyping experimental chicken lines- a vital BBSRC resource,"The chicken DNA sequence bridges the evolutionary gap not previously covered by any other animal, sharing a common ancestor with mammals as long as 310 million years ago. Like genetic studies in mice, the chicken may also provide important evolutionary data on vital genes and how they influence such things as disease resistance and health. Identifying these qualities is only possible when the full",Research Grant,0,Biomedical & Health,https://gtr.ukri.org/projects?ref=B20F339C-09A1-4C63-9FD1-012058FCCB9B,0.0588,Average Fit
PAIR_0160,01714BCA-091E-4307-BE4D-816D46710A6A,Alessandro Sardini,Engineering & Physics,"engineering, materials, nanotechnology, quantum, photonics, semiconductor",https://gtr.ukri.org/person/01714BCA-091E-4307-BE4D-816D46710A6A,027CDB72-517A-4A0D-AE08-00FDFAE8F76C,Establishing a test methodology for PFAS-free barrier materials for the hydrogen economy,"This project addresses the technical challenges associated with accurately measuring hydrogen permeation in rubber materials used in key industries such as energy and automotive. As the UK government advances ambitious hydrogen production goals and global hydrogen demand continues to rise, the establishment of reliable, standardised testing methodologies for hydrogen permeation is critical to ensu",Grant for R&D,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=027CDB72-517A-4A0D-AE08-00FDFAE8F76C,0.0625,Average Fit
PAIR_0148,00122ACF-107C-4C9D-A646-FD492352D7D0,Simon Beddows,Engineering & Physics,"engineering, materials, nanotechnology, quantum, photonics, semiconductor",https://gtr.ukri.org/person/00122ACF-107C-4C9D-A646-FD492352D7D0,A3E48C13-1CE2-41E2-81A3-014C09CD4A12,Ecological consequences of genetic variation: does genetic variation in a keystone parasitic plant species drive community response to infection?,"This work is concerned with the ecological consequences of genetic variation. Ecological communities are made up of populations of many interacting species. Different types of interactions between species (e.g. parasitism, competition, predator-prey interactions) will have different consequences for the individual players involved. The effects of interactions between two species can often also be ",Fellowship,0,Climate & Environment,https://gtr.ukri.org/projects?ref=A3E48C13-1CE2-41E2-81A3-014C09CD4A12,0.0,Average Fit
PAIR_0233,00FAA1C0-3601-4DEA-B4C2-783E49E49868,Liam Morrison,Climate & Environment,"climate, carbon, greenhouse, sustainability, renewable, net zero",https://gtr.ukri.org/person/00FAA1C0-3601-4DEA-B4C2-783E49E49868,07828D21-A20E-4368-9D88-015A30686E6F,Role of avian dendritic cells,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Institute Project,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=07828D21-A20E-4368-9D88-015A30686E6F,0.0,Bad Fit
PAIR_0274,01222E1F-13BA-40DE-A5AB-251A80992C3C,Edward Codling,Cybersecurity & Computing,"cybersecurity, security, encryption, network, privacy, blockchain",https://gtr.ukri.org/person/01222E1F-13BA-40DE-A5AB-251A80992C3C,9854FCC6-B535-45DB-9C43-013D824467CD,Representation theory over local rings,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Research Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=9854FCC6-B535-45DB-9C43-013D824467CD,0.0,Bad Fit
PAIR_0107,00AA76AB-2766-48AE-96D9-C5BF1E10C26A,Aniko Varadi,Biology & Life Sciences,"biology, genetics, cell, molecular, microbiology, neuroscience",https://gtr.ukri.org/person/00AA76AB-2766-48AE-96D9-C5BF1E10C26A,C4EC8F39-99B7-4BCD-994B-013AF6D38DB9,Ethical Subject: Levinas and Cultural Theory,"This study is a critical investigation of themes in the work of the Jewish theologian and foremost ethical thinker of the twentieth century, Emmanuel Levinas, from the perspective of their relevance to contemporary cultural inquiry. Its primary focus will be the relationship between the formation of modern ethical subjectivities- the ethical dimension of the way individuals experience their lives-",Research Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=C4EC8F39-99B7-4BCD-994B-013AF6D38DB9,0.0556,Average Fit
PAIR_0280,00E88C58-EA16-4756-856A-E77DF428EDF0,Nicola Holden,Engineering & Physics,"engineering, materials, nanotechnology, quantum, photonics, semiconductor",https://gtr.ukri.org/person/00E88C58-EA16-4756-856A-E77DF428EDF0,B93DA730-F252-4ED0-8EF0-01EB369FF9CA,Comparison of afferent inputs to the retrosplenial cortex in healthy and pathological conditions using a mouse model of amyloidopathy,"Alzheimer's disease (AD) is a neurodegenerative disorder, currently affecting 50 million people per year. AD is characterised by impaired memory and cognitive function, accompanied by progressive atrophy in multiple brain regions. Most research into AD-related memory loss has focused on the hippocampus, the region of the brain most associated with learning and memory. However, multiple other brain",Studentship,0,Biomedical & Health,https://gtr.ukri.org/projects?ref=B93DA730-F252-4ED0-8EF0-01EB369FF9CA,0.0,Bad Fit
PAIR_0074,014B5D50-1B76-4A7B-8435-A653096C475F,Giuseppe Battaglia,Cybersecurity & Computing,"cybersecurity, security, encryption, network, privacy, blockchain",https://gtr.ukri.org/person/014B5D50-1B76-4A7B-8435-A653096C475F,D245A12A-4FEC-4738-B900-00283332FDFA,Random trees: analysis and applications,"Trees are a mathematical object that arise naturally in various contexts: for example, in computer science, search trees are widely use in databases as an efficient way to store and retrieve data, in biology, phylogenetic trees are key in understanding the evolution of species, and in network theory, trees are meaningful, tractable models for large networks.

This applied probability project focus",Fellowship,0,Cybersecurity & Computing,https://gtr.ukri.org/projects?ref=D245A12A-4FEC-4738-B900-00283332FDFA,0.2,Good Fit
PAIR_0198,06C04367-189B-463C-AB59-358739FA3954,Vardhman Rakyan,Climate & Environment,"climate, carbon, greenhouse, sustainability, renewable, net zero",https://gtr.ukri.org/person/06C04367-189B-463C-AB59-358739FA3954,B555B1DE-A876-4087-A165-00BA34070D43,University of York and Croda International plc,To develop methods to objectively and quantitatively compare the similarity of speciality chemical ingredients manufactured in different locations based on data sets produced by analytical chemistry instrumentation. The data will be related to the molecular structures of their constituents.,Knowledge Transfer Partnership,0,Biology & Life Sciences,https://gtr.ukri.org/projects?ref=B555B1DE-A876-4087-A165-00BA34070D43,0.0,Average Fit
PAIR_0165,002C7B10-8094-4247-BF32-E7A274FB304C,Roy Sanderson,Biomedical & Health,"cancer, diabetes, drug, clinical, biomedical, genomic",https://gtr.ukri.org/person/002C7B10-8094-4247-BF32-E7A274FB304C,AE36B5DD-F362-434D-9D43-00AF1541C49E,From Data to Knowledge: Understanding peace and conflict from afar (seminar series),"This series begins with a set of questions which UN peacekeepers, aid workers, governments, researchers and conflict analysts are increasingly troubled by: how do we know what we know about fragile and conflict-affected regions and how far do our understandings reflect - and take account of - the views and perspectives of communities living in these regions? Bringing together leading scholars and ",Research Grant,0,Social Sciences,https://gtr.ukri.org/projects?ref=AE36B5DD-F362-434D-9D43-00AF1541C49E,0.0,Average Fit
PAIR_0279,0107EC77-84F3-4182-B8B2-AD73ED7E4BB0,Michelle McKinley,Biomedical & Health,"cancer, diabetes, drug, clinical, biomedical, genomic",https://gtr.ukri.org/person/0107EC77-84F3-4182-B8B2-AD73ED7E4BB0,CC4941D0-BCB6-4107-91F2-013D9FA71063,Hyperthermal atomic oxygen effects on satellite systems,"The University of Manchester is developing a unique experimental facility that replicates hyperthermal atomic oxygen flux in very low Earth orbits (VLEO), essentially a rarefied flow wind tunnel, called the Rarefied Orbital Aerodynamics Research Facility (ROAR). It will be a unique facility able to characterise the reemitted flow from surfaces and thereby determine their aerodynamic properties. Th",Studentship,0,Engineering & Physics,https://gtr.ukri.org/projects?ref=CC4941D0-BCB6-4107-91F2-013D9FA71063,0.0,Bad Fit
PAIR_0121,02A2D0C2-DA3F-48DF-8FD8-F27140FAA0FA,Terence Sloan,Climate & Environment,"climate, carbon, greenhouse, sustainability, renewable, net zero",https://gtr.ukri.org/person/02A2D0C2-DA3F-48DF-8FD8-F27140FAA0FA,A9622957-D8F6-40AD-A4F0-01A99E830BB7,To develop periodic calibrations and self calibrations whilst complementing existing methods,"Main focus: Design a digital antenna for radar applications.
- Investigate Beam Forming and where to digitise
- Simulation and further implementation of a Digital Beam Forming system.
- Testing on the relevant hardware",Studentship,0,Cybersecurity & Computing,https://gtr.ukri.org/projects?ref=A9622957-D8F6-40AD-A4F0-01A99E830BB7,0.0,Average Fit
PAIR_0028,014B5D50-1B76-4A7B-8435-A653096C475F,Giuseppe Battaglia,Cybersecurity & Computing,"cybersecurity, security, encryption, network, privacy, blockchain",https://gtr.ukri.org/person/014B5D50-1B76-4A7B-8435-A653096C475F,059C2C14-4452-4CCB-BBE1-0080A54F0866,CULTUral heritage in RurAL remote areas for creative tourism and sustainabilITY,"The main objective of the project is to contribute to the promotion of cultural and creative tourism activities, considering the different capacities, resources, and specificities (material, creative, human...) of the territories, as a mean to help with the sustainable development of peripheral rural areas, favoring job creation and population settlement. For this, the potential of its cultural he",EU-Funded,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=059C2C14-4452-4CCB-BBE1-0080A54F0866,0.0667,Good Fit
PAIR_0245,00549524-FBFA-487B-BCFD-5E09C2330D59,Luc Bussiere,Biology & Life Sciences,"biology, genetics, cell, molecular, microbiology, neuroscience",https://gtr.ukri.org/person/00549524-FBFA-487B-BCFD-5E09C2330D59,CA171124-34B1-4EDC-B1D5-0132D53AA5E5,Scheduling with Resource and Job Patterns,The project will bring together two streams of scheduling research which involve patterns of different types: resource patterns and job patterns. Resource patterns are typical for personnel scheduling problems and for project management; job patterns are usually studied within machine scheduling. In spite of the differences in the nature of two types of patterns and the differences in application ,Research Grant,0,Biomedical & Health,https://gtr.ukri.org/projects?ref=CA171124-34B1-4EDC-B1D5-0132D53AA5E5,0.0,Bad Fit
PAIR_0137,00122ACF-107C-4C9D-A646-FD492352D7D0,Simon Beddows,Engineering & Physics,"engineering, materials, nanotechnology, quantum, photonics, semiconductor",https://gtr.ukri.org/person/00122ACF-107C-4C9D-A646-FD492352D7D0,C6845530-0293-4A4D-82A2-01B316210197,Loughborough University and Encocam Limited KTP 22_23 R2,To develop a commercially manufactured anthropomorphic neck model and predictive impact modelling software to upgrade industry standards in product design and safety testing.,Knowledge Transfer Partnership,0,Data Science & Statistics,https://gtr.ukri.org/projects?ref=C6845530-0293-4A4D-82A2-01B316210197,0.0,Average Fit
PAIR_0066,01222E1F-13BA-40DE-A5AB-251A80992C3C,Edward Codling,Cybersecurity & Computing,"cybersecurity, security, encryption, network, privacy, blockchain",https://gtr.ukri.org/person/01222E1F-13BA-40DE-A5AB-251A80992C3C,CB887CC7-BE83-4EF7-8451-01D3B37C59A7,Advanced high fidelity modelling of woven composites,"In the last decades, advanced composite laminates have represented one of the most used material technologies able to ensure unparalleled performance in terms of strength to weight ratio and range of applicability. However, the newest aerospace engineering challenges has led to ever increasing demand for better mechanical properties and higher reliability. Traditionally, the composites laminate ex",Studentship,0,Engineering & Physics,https://gtr.ukri.org/projects?ref=CB887CC7-BE83-4EF7-8451-01D3B37C59A7,0.0667,Good Fit
PAIR_0299,01103B71-79AE-4060-AFAD-291F3A9F8ECE,Yonghong Peng,Data Science & Statistics,"data science, statistical, big data, analytics, regression, bayesian",https://gtr.ukri.org/person/01103B71-79AE-4060-AFAD-291F3A9F8ECE,CC4954D1-8CE0-43B9-BFAD-01DFA8571AAE,Improved efficiencies during health emergencies through enhanced visualisation of tubes and lines in the ITU setting,"The Covid-19 pandemic has seen a huge increase in the number of hospital admissions for patients requiring care in intensive therapy/care units (ITU). These patients are often critically ill, immobile and in need of rapid interventions to assist with breathing, feeding and deployment of other health support systems. This influx has also highlighted how inadequate current mobile imaging systems are",Collaborative R&D,0,Biomedical & Health,https://gtr.ukri.org/projects?ref=CC4954D1-8CE0-43B9-BFAD-01DFA8571AAE,0.0,Bad Fit
PAIR_0026,017300FC-1FA7-48B3-8573-2A4C2FF0D83D,Philip Cohen,Artificial Intelligence,"machine learning, deep learning, neural, artificial intelligence, computer vision, natural language",https://gtr.ukri.org/person/017300FC-1FA7-48B3-8573-2A4C2FF0D83D,027CDB72-517A-4A0D-AE08-00FDFAE8F76C,Establishing a test methodology for PFAS-free barrier materials for the hydrogen economy,"This project addresses the technical challenges associated with accurately measuring hydrogen permeation in rubber materials used in key industries such as energy and automotive. As the UK government advances ambitious hydrogen production goals and global hydrogen demand continues to rise, the establishment of reliable, standardised testing methodologies for hydrogen permeation is critical to ensu",Grant for R&D,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=027CDB72-517A-4A0D-AE08-00FDFAE8F76C,0.0714,Good Fit
PAIR_0223,00DD045C-4D5B-4C92-9996-2E487F5AFD95,David Littlewood,Cybersecurity & Computing,"cybersecurity, security, encryption, network, privacy, blockchain",https://gtr.ukri.org/person/00DD045C-4D5B-4C92-9996-2E487F5AFD95,9BEB5228-05D7-4017-A190-019DB6948D85,Determining how global genome nucleotide excision repair promotes efficient removal of DNA damage from chromatin,Contained within each of our cells is the coded information necessary for life. The information is stored in a compartment of the cell called the nucleus which contains a large molecule with a remarkable structure called deoxyribonucleic acid - DNA. The information within the DNA is divided into units called chromosomes which are further subdivided into genes. DNA is packaged into chromatin in ord,Research Grant,0,Biology & Life Sciences,https://gtr.ukri.org/projects?ref=9BEB5228-05D7-4017-A190-019DB6948D85,0.0,Bad Fit
PAIR_0116,064AF9D4-C0EA-47C5-AAC2-BD5AD0407FCB,Jane Parker,Data Science & Statistics,"data science, statistical, big data, analytics, regression, bayesian",https://gtr.ukri.org/person/064AF9D4-C0EA-47C5-AAC2-BD5AD0407FCB,C89189A6-DAF2-4D02-BBAE-01988F9895EF,Landsaver Solar,"An external expert will be able to provide advice on areas including prototyping, IP and business planning. With regard to developing the prototype the expert should be able to provide recommendations on how to effectively engage partners as well as identifying potential sources of early stage finance. Specific recommendations about how to protect IP in updating and combining technologies will als",Vouchers,0,Biology & Life Sciences,https://gtr.ukri.org/projects?ref=C89189A6-DAF2-4D02-BBAE-01988F9895EF,0.0,Average Fit
PAIR_0246,0066B5FC-8A64-4FF0-9F26-19CCCAEFA2A6,Mark Saunders,Biology & Life Sciences,"biology, genetics, cell, molecular, microbiology, neuroscience",https://gtr.ukri.org/person/0066B5FC-8A64-4FF0-9F26-19CCCAEFA2A6,B89DFBF7-7023-4B5F-8186-01023150D6C4,Shared outcome prototype technology for the music industry,"SHOUT4 is an online deal management software in the creative industries, featuring the sharing of outcomes. The value of a shared outcome deal is its ability to secure the best teams to work on projects while de risking the upfront capital costs. It is a system with a truly democratised outcome. This innovative model offers a real opportunity to reshape how deals are made in the post Covid-19 worl",Collaborative R&D,0,Social Sciences,https://gtr.ukri.org/projects?ref=B89DFBF7-7023-4B5F-8186-01023150D6C4,0.0,Bad Fit
PAIR_0123,001743F2-D7F0-4DC0-912A-ACB441351939,Laura Conforti,Biology & Life Sciences,"biology, genetics, cell, molecular, microbiology, neuroscience",https://gtr.ukri.org/person/001743F2-D7F0-4DC0-912A-ACB441351939,0AF5D063-4580-42D4-B9A9-005CAB06FD35,Literary Mapping: Dickens and the Dynamics of Place,"Along with a large collection of nineteenth-century maps of London and topographical materials, The Museum of London (MoL) holds a series of 41 watercolours painted 1860-1870 by J.L. Stewart of 'real places' in Dickens's novels. The Bishopsgate Institute holds a further 60 Victorian watercolours of Dickensian places. Other holdings at MoL include paintings, panoramas, and stereographic images; the",Training Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=0AF5D063-4580-42D4-B9A9-005CAB06FD35,0.0556,Average Fit
PAIR_0199,064994EC-762B-454D-9DCA-D4E5169EE34D,Frederick Livesey,Biomedical & Health,"cancer, diabetes, drug, clinical, biomedical, genomic",https://gtr.ukri.org/person/064994EC-762B-454D-9DCA-D4E5169EE34D,12B11A9F-EEC6-4F42-9D0E-002099A6D5D4,C-FORCE: Carbon-Cycle Feedbacks from Response to Carbon Emissions,"The dominant driver of anthropogenic global warming is the increasing amount of the greenhouse gas carbon dioxide in the atmosphere. This is increasing because it is being emitted by the burning of fossil fuel, deforestation and cement making, with only ~45% staying in the atmosphere. The rest is stored in other reservoirs at or near Earth's surface including the ocean, trees, soils, permafrost an",Research Grant,0,Climate & Environment,https://gtr.ukri.org/projects?ref=12B11A9F-EEC6-4F42-9D0E-002099A6D5D4,0.0,Average Fit
