grant_id,title,abstract,funder,status,amount_gbp,start_date,end_date,source_url
00985EBB-E6BE-41BC-BF76-003FE42B0869,Exploiting natural product assembly line genomics and synthetic biology for discovery and optimisation of novel agrochemicals,"Microorganisms including bacteria and fungi are everywhere in the environment. Although a few microorganisms have roles in causing disease, most microorganisms are harmless, and many of them actually produce medicines and chemicals useful to man. A good example is penicillin which is produced by a fungus and used as an effective antibiotic in human and animal medicine. Other compounds include anticancer drugs, drugs which allow organ transplants by suppressing the immune system and anticholesterol drugs. Many microbes also produce compounds of huge importance in agriculture which can be used as insecticides, herbicides and fungicides. It is estimated that around 40% of current world food productivity would be lost without these. As the world population grows and as climate change takes hold efficient food production and food security will become more important and the roles of these naturally occurring compounds will increase yet further.
 Penicillins came into use during the 1940s, and for around half a century research provided a steady stream of newly discovered natural products. However, traditional approaches began to fail as more and more compounds were discovered because the available methods kept finding the same known compounds. This led companies to try other avenues to provide new compounds for use as medicines and agrochemicals - however fully synthetic compounds have not proven as successful as natural products.
 Over the past decade academic research, much funded in the UK by BBSRC, but also an international effort, has led to the understanding that most microbes have the capacity to produce very many more compounds than observed - perhaps only 10% of a given organism's potential has been collected to-date. Genome sequencing has revealed that the biosynthetic potential of known organisms is huge - and new organisms are continually being found. If the 90% of unused genes in just the known organisms could be activated there could be a strong flow of new compounds for testing as medicines and agrochemicals - this flow could be increased to a flood if a generic technology could exploit all the as-yet undiscovered microbes.
 In parallel with the genome sequencing efforts huge progress has also been made in understanding the genes, enzymes and chemistry involved in the microbial synthesis of secondary metabolites. This now allows the pathways responsible for the synthesis of secondary metabolites in microbes to be engineered to produce yet more compounds. The confluence of cheap whole genome sequencing and the ability to engineer microbial pathways underpins this research proposal.
 The project will be a collaboration between 6 partners: the Challis group at Warwick, expert in microbial genome analysis; the Leadlay group at Cambridge, expert in bacterial polyketide biosynthesis; the Micklefield group in Manchester, expert in bacterial peptide production; the Cox group in Bristol expert in fungal biosynthesis; and Syngenta and Biotica, UK companies with major interest in secondary metabolites. We will obtain the genome sequences of bacteria and fungi known to produce agrochemically useful compounds. We will find the genes responsible for their production and recombine and engineer them to make higher amounts of these compounds, and then libraries of related compounds for testing. We will work with partners in the international agrochemical company Syngenta to develop these as new herbicides, insecticides and fungicides, while partners at the Biotechnology company Biotica will focus on compounds with use in human medicine. Overall we aim to develop a platform technology which can exploit the potential of microbes for the production of useful compounds for use in agriculture and medicine. We will also disseminate our results widely and undertake outreach activities to increase public awareness of industrial biotechnology and the role of genetic engineering and microbiology in ensuring future food security.",Research Grant,Closed,0,,,https://gtr.ukri.org/projects?ref=00985EBB-E6BE-41BC-BF76-003FE42B0869
00A9E48C-4629-44EF-B21A-00C8EFB2709C,EGOR: Environmental Guidelines: Opportunities and Risks,"This research cluster will bring together a team of key professionals, academic researchers representing AHRC/EPSRC disciplines as well as heritage practitioners to appraise the costs and risks of current environmental guidelines for cultural heritage in response to a changing climate. This theme has a national and international dimension since climate change, energy consumption, visitation and pressures for greater access to collections will continue to make considerable demand on cultural heritage in the 21st century globally. The scale and pace of these changes are posing unique challenges to managing the long-term preservation of material culture and are the focus of discussion amongst professional communities both nationally and internationally.This research cluster will inform this debate.\n\nCurrent environmental parameters and tolerances set out in national and international guidelines and standards as well as Governmental Sustainable Development Targets play a critical role in shaping practices in the cultural heritage sector such as building construction, and environmental management. This includes the control of temperature, moisture, light and pollution - the main factors affecting the conservation of material culture. Environmental guidelines impact significantly on how collections are stored, accessed, loaned and displayed. \n\nEqually, the cultural heritage sector is not immune from the challenges posed by global responsibility: reducing reliance on fossil fuels, changing behaviours in favour of re-use and alternative energy sources, for example. It is within this context the appropriateness of current environmental guidelines designed to meet an agreed standard for managing material culture change, enable visitors to access and experience collections to a seasonal standard of comfort, and provide access to collections both locally and internationally is being questioned as the 'costs' of this are being realised. Unfortunately, there are no easy or headline-grabbing answers to this problem: the risks need to be identified, the costs understood, the options appraised. \n\nEGOR will provide the necessary framework to develop thinking in this area in order to realise an intellectual step change in understanding the risks and uncertainties of current environmental guidelines, standards and targets in a changing climate. Consideration will be largely focused on indoor environments, collections and the people who engage with and work in the cultural heritage arena, and will build on foundations established by other research projects e.g. Noah's Ark (EU), Engineering our Futures (EPSRC), Living with Environmental Change (NERC) largely focused on climate impacts outdoors. This will be achieved through 5 sequential activities: \n1. An inaugural meeting of the steering group which includes professional leaders, and named investigators to shape thinking and initiate cross fertilisation of ideas and perspectives;\n2. 3 working group meetings comprising specialists in art history, engineering, material science and conservation for coherent discussion, and lively debate to understand the implication for current environmental guidelines in a changing climate for people, their values and history, buildings housing collections (often historic structures themselves) and collections. The implications will be considered against a background of global responsibility.\n3. A two-day residential event will conclude this investigative process; the three working groups will present their findings, areas of convergence and divergence will be further debated to determine the risks and uncertainties surrounding environmental guidelines and standards in a changing climate, and the outstanding research needed to fully inform this debate.\n\nA summary of the challenges and user-led research emerging within this theme will be reached at the end of the meeting and presented at the Programme conference in July 2009.",Research Grant,Closed,0,,,https://gtr.ukri.org/projects?ref=00A9E48C-4629-44EF-B21A-00C8EFB2709C
07EA8DEB-ED66-4495-944A-01F7A59DFFB6,REPOXYBLE: Depolymerizable bio-based multifunctional closed loop recyclable epoxy systems for energy efficient structures,"Materials, especially advanced materials, are the backbone and source of prosperity of an industrial society” (Materials 2030 Manifesto). The Green Deal and the Digital Decade establish high-priority policies for Europe, where 70% of all technical innovations are directly or indirectly attributed to advanced materials. Lightweight and high-strength materials have consistently played a key role in the construction of fuel-efficient and high-performing transportation structures. Lightweight materials such as glass and carbon fibres composites are commonly used due to their intrinsic properties such as high mechanical performance. However, the poor recyclability and recovery aspect poses a significant challenge. The end-of-life aspect of these materials is crucial, as when landfilled they release toxic substances into the environment. Moreover, minimising resource use, energy of manufacturing processes and optimising waste disposal of future advanced materials can help mitigate cost and product’s end-to-end footprint acrossits global lifecycle, thereby significantly improving its overall environmental performance. REPOXYBLE will create a new class of high-performance materials -bio-based epoxy composites targeting cost and energy effectiveness, recyclability and sustainability. REPOXYBLE assumes an upstream approach more efficient and effective than having to address deficiencies at the end of the product development process. This approach integrates product performance, multifunctionality, sustainability, safety and potential legal concerns, while there is still time to act, on the monomers’ synthesis, the resin formulation and the future composite design. REPOXYBLE is driven by two complementary market applications in the aerospace and automotive sectors.",EU-Funded,Active,0,,,https://gtr.ukri.org/projects?ref=07EA8DEB-ED66-4495-944A-01F7A59DFFB6
08985353-1E14-4F3D-9480-0020ACFD7CC2,The Multimodal Translation of Intangible Cultural Heritage,"Motivation
Intangible Cultural Heritage (ICH) represents the dynamic tapestry of human civilization, encapsulating our collective traditions and cultures. As highlighted by the 2003 UNESCO Convention on the Safeguarding of the ICH, preserving these diverse cultural manifestations is crucial. In the digital era, technological advancements such as transmedia, VR, AR, and 3D modeling allowed diverse forms of information to be digitally transformed and presented in increasingly vivid and comprehensive digital formats (Alivizatou-Baeakou, 2017; Rossau et al., 2019). While these innovations offer unique opportunities to enhance the representation of ICH, they also pose challenges in representing its dynamic, multimodal nature. Furthermore, current digitalisation methods tend to be technocentric and often overlook the cultural contexts and holistic nature of ICH, potentially leading to a loss of its evolving, living character (Carboni &amp; de Luca, 2016).
Addressing these challenges necessitates interdisciplinary solutions. There is increasing recognition of the need for a comprehensive digitalisation theory that integrates semiotics with new media technologies (Nantke, 2017), aiming to enrich the digital representation of ICH (Berlanga-Fern&aacute;ndez, 2022). As Olteanu &amp; Ciula(2022) argue, &quot;digitalisation-when dealing with conversion across media-are forms of intermedial translation, hence of relevance to translation studies that found its theoretical grounding in semiotics&quot;. Building upon this, this research aims to contribute to bridging these gaps by developing a theoretical and practical framework based on multimodal translation theory. This framework, tailored for cross-contextual applications, will bridge traditional understandings with the digital realm. It will focus on digitally preserving and representing the intangible attributes, living nature, and multimodal characteristics of ICH. 

Aim and Objectives: The overarching research aim of this project is to craft a viable digitalisation pathway for the digital preservation and representation of multimodal ICH content that addresses both challenges and opportunities. The focus is on ensuring long-term development while respecting diverse and multivocal cultural contexts. The objectives are as follows:
1: Apply interdisciplinary multimodal analysis to decode the diverse characteristics of ICH, reflecting its multifaceted nature and significance in socio-cultural contexts. 
2: Explore translation strategies for transferring ICH from traditional to digital formats, ensuring the preservation of its intrinsic meaning across different modalities and contexts. 
3: Develop a flexible theoretically informed and practically-oriented framework for multimodal translation of ICH, enhancing its digital access and relevance in a rapidly evolving digital world.

Contribution: This research introduces multimodal translation from an interdisciplinary viewpoint and aims to provide a theoretically-informed and practically-oriented framework for effectively preserving ICH in today's digital landscape. Academically, it forges a link between systemic functional linguistics and design theory, developing an innovative digital translation system that offers a richer and more culturally attuned representation of ICH. On the application level, the research enhances preservation and dissemination processes, employing advanced digital techniques for efficient data management and broader accessibility. This approach enriches ICH propagation, supports its systematic inheritance, and promotes cultural exchange through a shift towards more dynamic ICH engagement.",Studentship,Active,0,,,https://gtr.ukri.org/projects?ref=08985353-1E14-4F3D-9480-0020ACFD7CC2
0C15BC4F-A128-4F7E-ADAB-013E262DD5CF,Microbial Interactions Within Denture Biofilms,"Most microorganisms naturally grow within biofilms in both environmental and industrial systems. Biofilms on denture surfaces are widely acknowledged and arise in cases of poor oral/denture hygiene and where dentures are not removed whilst sleeping.

Key microorganisms in denture biofilms include fungi of the genus Candida as well as bacteria that can originate from other oral sites or from exogenous sources. The majority of denture biofilm studies have targeted Candida as these fungi are highly adept at adhering to denture acrylic and can induce the infection, denture associated stomatitis. Denture biofilms are, however, ideal for investigating microbial interactions since they are readily accessible, polymicrobial and variable in their microbial composition and can be modelled in vitro.

Furthermore, difference in conditioning of the denture surface may also lead to differential species colonisation and biofilm behaviour. Preliminary studies in our School of Dentistry have highlighted the effect that bacterial species may have on denture biofilm composition and behaviour of Candida albicans.

We have found that Candida growth can be inhibited in biofilms by Pseudomonas aeruginosa, whilst other bacteria, such as certain streptococcal species can influence the morphologyof C. albicans. The reasons for these effects remain unclear, but could be due to specific associations between species, or a feature of a wider community effect on the biofilm.

Project aims
The aims of this PhD are therefore to explore the types and mechanism(s) of microbial interactions that occur in biofilms, using denture biofilms as model systems.",Studentship,Closed,0,,,https://gtr.ukri.org/projects?ref=0C15BC4F-A128-4F7E-ADAB-013E262DD5CF
0C552636-8921-4940-9DAB-01530F14011A,Safe and Sound - secure and sustainable Cloud3D services,Safe and Sound will enable Hao2.eu to research and develop good practise standards and approaches to deliver secure and sustainable Cloud3D services which proactively anticipate and support the needs of vulnerable groups such as people with autism and learning disabilities.,Vouchers,Closed,0,,,https://gtr.ukri.org/projects?ref=0C552636-8921-4940-9DAB-01530F14011A
0C60F5D3-E107-48CC-B301-001DF513DA5E,Doctoral Training Grant (DTG) to provide funding for 3 PhD studentships.,"Doctoral Training Partnerships: a range of postgraduate training is funded by the Research Councils. For information on current funding routes, see the common terminology at https://www.ukri.org/apply-for-funding/how-we-fund-studentships/. Training grants may be to one organisation or to a consortia of research organisations. This portal will show the lead organisation only.",Training Grant,Closed,0,,,https://gtr.ukri.org/projects?ref=0C60F5D3-E107-48CC-B301-001DF513DA5E
0C7B57E9-2B50-4E12-863B-01EFA021D066,Undestanding microbial communities through in situ environmental 'omic data synthesis,"The purpose of this research is to integrate different sources of 'omics data in environmental science for microbial community analysis. The computational based comparative analysis of DNA sequences may provide information about genome structure, gene function, metabolic and regulatory pathways and how microbial genomes evolve. However, to fully delineate microbial activity and its response to environmental factors, it is necessary to include all levels of gene products, mRNA, protein, metabolites, as well as their interactions. I propose to use large-scale whole genome metagenomic sequencing for assessment of taxonomic and functional diversity of microbial communities. The data generated by metagenomic experiments are both enormous and inherently noisy, containing fragmented DNA sequences representing as many as thousands of microbial species. After using pre-filtering steps, including removal of redundant, low quality sequences, the short DNA sequences are assembled together into longer contigs of overlapping reads, and these contigs may then be scaffolded into full genomes in a bottom-up approach. Having obtained the assembled contigs, the obvious next step is to use publically available databases to annotate the coding regions in these contigs. This will tell us WHAT functionality is available and provide information on WHO is there, the metagenomic sequences are binned, i.e., by associating a particular sequence with an organism. This can be done by either searching for phylogenetic markers or by looking for similar sequences in existing public databases. The end result is the community profile of different samples in terms of organismal abundances within each sample. Whilst metagenomic analysis gives a profile of the microbial community at a specific place or time, and their potential functional, it does not reveal which genes are actually being transcribed. I thus propose to integrate sequencing-based metatranscriptomics in which total RNA (a proxy for gene activity) is extracted from microbial community, converted to cDNA and sequenced without the need for cloning. This will provide information on the regulation and expression profiles of complex communities by enabling quantitative measurements of dynamic expression of RNA molecules and their variation between different states reflecting the genes that are being actively expressed at any given time. However, the story is still far from complete, as we do not have direct evidence of the metabolism within a cell. To give a more complete picture of living organisms, I will integrate metabolomics which will provide unique chemical fingerprints that are a function of specific cellular activity. In particular, the focus will be on identifying habitat-specific endogenous and exogenous metabolites along distinct geochemical conditions. These metabolites will be detected using two-dimensional gas chromatography coupled with mass spectrometry. They will be related to the expression levels from transcriptomes using information on metabolic pathways readily available from annotating metagenomic sequences. In this way we will integrate all three sources of information, mapping the metatranscriptome onto the assembled annotated metagenomes and reconciling the reconstructed metabolic pathways with observations on metabolite concentrations and fluxes. From this we will be able to predict the metabolic function of the entire community not simply who is there.",Fellowship,Closed,0,,,https://gtr.ukri.org/projects?ref=0C7B57E9-2B50-4E12-863B-01EFA021D066
0C8BB41D-B4B5-4A91-B6AA-00D48582C5AE,Real-time prediction of cellular states in 3D lattice light sheet microscopy,"Programme overview:
This MRC-funded doctoral training partnership (DTP) brings together cutting-edge molecular and analytical sciences with innovative computational approaches in data analysis to enable students to address hypothesis-led biomedical research questions. This is a 4-year programme whose first year involves a series of taught modules and two laboratory-based research projects that lead to an MSc in Interdisciplinary Biomedical Research. The first two terms consist of a selection of taught modules that allow students to gain a solid grounding in multidisciplinary science. Students also attend a series of masterclasses led by academic and industry experts in areas of molecular, cellular and tissue dynamics, microbiology and infection, applied biomedical technologies and artificial intelligence and data science. During the third and summer terms students conduct two eleven-week research projects in labs of their choice. 
 
Project overview: 
Lattice light sheet microscopy (LLSM) is a new technology to visualise fast cellular processes at the time scale of 1 second, in 3D. LLSM is very low through-put however, limiting its use for studying rare events, such as cell divisions. In close collaboration with industrial partner Intelligent Imaging Innovations Ltd. (3i), suppliers of LLSM, we will develop an integrated imaging pipeline to classify and anticipate physiologically meaningful events during the cell cycle using state of the art machine learning. 

The main goal is to 1) enable automated control of the image acquisition and increase its throughput, and 2) make it possible to analyse statistically significant numbers of well-defined cellular events and their progression from an early stage, which often go unnoticed by even the most expert human experimenter. Enabling detailed spatio-temporal analysis of the 3D imaging data will help to better understand the timing and control of different stages of cell division and recognise more subtle defects in cell division which can affect development or diseases such as cancer where divisions occur uncontrolled. 

This is an interdisciplinary project at the interface of cell biology, computer science and engineering, enabling fundamental science to improve human health through world-class biomedical research. Health focus is enabling biological research into genetic risk and disease mechanisms, aiming at new strategies for early diagnosis and treatment. 

The specific training the student will receive is geared towards quantitative and interdisciplinary skills and understanding of whole organism physiology in addition to that of single cells in the main project. The training in advanced machine learning and computing addresses the demand for team scientists and technology specialists and will help to build new software technologies and imaging instruments that will become available to the biomedical community in the future.",Studentship,Closed,0,,,https://gtr.ukri.org/projects?ref=0C8BB41D-B4B5-4A91-B6AA-00D48582C5AE
0EDDF001-CABE-4AEF-9D15-00891F828005,MOLTEN: Mathematics Of Large Technological Evolving Networks,"Connections are important. In studying nature, technology, commerce and the social sciences it often makes sense to focus on the pattern of interactions between individual components. Within the UK's Digital Economy activities, for example, large, complex networks arisein energy: connecting power suppliers and users,in telecommunications: connecting mobile phone users,in transport: connecting train stations, airports or ports,in the World Wide Web: connecting web pages,in one-line social networking connecting cyberfriends, in retail trade: connecting sales of different products to the same customer.Improvements in computing power have made it possible to gather, store and analyze large data sets, especially in the areas of fast moving consumer goods (who bought what), telecommunications (who phoned who), mobile devices (who travelled where) , on-line social networks (who Twittered to who) and energy (who switched on when). The interdisciplinary field of Network Science has emerged as a means to understand and quantify these large networks and to extract useful information. By focussing on the underlying connectivity, mathematical techniques can be used to address common questions:Can we discover clusters of strongly connected individuals? This would allow us to break the network down into meaningful subunits.Do the network properties change when links are added or removed? This determines robustness/efficiency to attack/disease/malfunction and stability under evolution.Are some individuals or links especially important? `Hubs' are individuals with high-quality connections (e.g. web pages highly ranked by Google), `short-cuts' are links that join distinct subnetworks and `bottlenecks' are specific links that may become overloaded.Can we develop mathematical models that reproduce the features of a complex network?Given observed output (such as queuing times in a dynamic communication network) can we discover underlying, hidden, connectivity in a complex system?This proposal aims to add value to this important area by addressing an important feature that has fo far received very little attention from the mathematical community. Technological networks vary over time, and this dynamic element has important consequences. For example, if A phones B today and B phones C tomorrow, then a message may pass from A to C, but not from C to A. So there is an immediate lack of symmetry that makes much of the existing theory obsolete. .Moreover, the patterns of connectivity that we see today may be different tomorrow. So there is built-in uncertainty about the future. In this proposal we will develop new mathematical techniques to study the type of dynamically evolving networks that are relevant in the Digital Economy, allowing researchers to discover the important players, quantify the efficiency of a network and predict future behaviour. These ideas offer immediate benefits outside academia, allowing us to tackle questions such as: who are the important broadcasters or receivers of information? who should we target our advertising campaign at? what will the network look like next week or next year? is there any suspicious activity today? which networks users appear to be underage? which customers are likely to change brand loyalty? how quickly will a rumour or virus spread? what would be the effect of changing the way that customers are charged for network usage? Our objectives are to develop to practical, quantitative solutions to these issues by developing a new, underpinning mathematical framework that leads directly to useful computer software. In order to make sure that the results will have immediate benefit, we have put together a team of non-academic experts who use large technological networks in their businesses. These people will provide realistic data sets, pose specific challenges and provide regular feedback and advice throughout the project.",Research Grant,Closed,0,,,https://gtr.ukri.org/projects?ref=0EDDF001-CABE-4AEF-9D15-00891F828005
